"","User.ID","ISBN","Book.Rating"
"14821",249894,"0060938455",8
"14822",249894,"0140067477",8
"14823",249894,"0140119906",9
"14824",249894,"0312274920",8
"14825",249894,"0312291639",8
"14826",249894,"0312990456",8
"14827",249894,"0380813815",8
"14828",249894,"0440219078",8
"14829",249894,"0786868716",7
"14830",249894,"0812550706",8
"14831",249894,"1558743669",5
"14832",249894,"1592400876",8
"14833",249895,"0345342968",8
"14834",249902,"0140185216",7
"14835",249924,"0553279912",4
"14836",249939,"0060987529",8
"14837",249939,"0385336179",5
"14838",249939,"0441304834",8
"14839",249953,"0140067477",10
"14840",249958,"0064407667",10
"14841",249958,"0439064872",10
"14842",249958,"0439136350",10
"14843",249958,"0439404371",10
"14844",249958,"059035342X",10
"14845",249989,"0345337662",8
"14846",249989,"0345351525",7
"14847",249989,"0446672211",8
"14848",249989,"0671027360",10
"14849",249989,"0971880107",4
"14850",249994,"0671042262",9
"14851",250006,"0060928336",5
"14852",250006,"0671021001",7
"14853",250010,"0060987529",9
"14854",250016,"0425115801",10
"14855",250078,"0345370775",8
"14856",250101,"0440221471",10
"14857",250101,"044022165X",10
"14858",250101,"0440224675",10
"14859",250101,"0440226104",10
"14860",250101,"0440234743",9
"14861",250101,"0553268880",10
"14862",250101,"074343627X",9
"14863",250103,"0399144463",7
"14864",250153,"0971880107",7
"14865",250184,"006019491X",8
"14866",250184,"0061009059",8
"14867",250184,"0064407667",7
"14868",250184,"0151008116",10
"14869",250184,"0375707972",5
"14870",250184,"0375760911",7
"14871",250184,"0385730586",7
"14872",250184,"0446605239",8
"14873",250184,"059035342X",10
"14874",250184,"0671510053",6
"14875",250196,"0446612545",9
"14876",250197,"0440498058",10
"14877",250198,"0440206154",8
"14878",250219,"0345348036",10
"14879",250219,"0743457358",4
"14880",250223,"0312421273",8
"14881",250223,"0380731851",8
"14882",250223,"0440241537",6
"14883",250249,"0345361792",10
"14884",250273,"0060502258",8
"14885",250288,"0316602051",9
"14886",250300,"0099771519",10
"14887",250300,"0385484518",10
"14888",250300,"0399501487",10
"14889",250300,"0440241413",5
"14890",250300,"0446606812",6
"14891",250300,"0446611867",5
"14892",250300,"1558744630",10
"14893",250301,"0060987103",6
"14894",250301,"0156027321",8
"14895",250301,"0394820371",10
"14896",250303,"0345438329",8
"14897",250303,"0446610399",8
"14898",250322,"034536676X",9
"14899",250322,"0451151259",8
"14900",250330,"0399145087",7
"14901",250330,"0425182908",1
"14902",250342,"0375727345",8
"14903",250347,"0156027321",5
"14904",250353,"0804106304",8
"14905",250359,"0743418174",5
"14906",250368,"0312195516",9
"14907",250368,"0345452550",8
"14908",250398,"0316693200",7
"14909",250398,"0345452550",5
"14910",250405,"0786881852",7
"14911",250405,"1592400876",10
"14912",250406,"0316666343",9
"14913",250407,"0060930535",7
"14914",250407,"0425143325",10
"14915",250407,"0446605484",6
"14916",250409,"0515136530",10
"14917",250413,"0553260111",7
"14918",250419,"0345378482",4
"14919",250447,"0064400557",9
"14920",250454,"044023722X",8
"14921",250459,"0345417623",9
"14922",250459,"0440236703",8
"14923",250461,"038531258X",7
"14924",250461,"0449912558",8
"14925",250471,"0140293248",7
"14926",250477,"0345353145",8
"14927",250477,"0449221504",8
"14928",250478,"0060938455",7
"14929",250483,"0330332775",10
"14930",250494,"0393319296",7
"14931",250494,"0805062971",8
"14932",250503,"0316769487",8
"14933",250509,"0399501487",7
"14934",250510,"0316601950",7
"14935",250510,"0684872153",9
"14936",250517,"0440224675",8
"14937",250525,"0345413350",8
"14938",250533,"0312199430",3
"14939",250533,"0743237188",8
"14940",250543,"0316602051",10
"14941",250543,"0316602906",10
"14942",250543,"0316693006",10
"14943",250544,"0312195516",9
"14944",250585,"0425152251",6
"14945",250609,"0345339703",10
"14946",250609,"0345351525",8
"14947",250609,"034538475X",8
"14948",250622,"0142000205",7
"14949",250674,"0553258001",9
"14950",250674,"1878424319",6
"14951",250683,"0553578693",8
"14952",250695,"0140185216",6
"14953",250709,"0312263120",5
"14954",250709,"0345380371",5
"14955",250709,"044651652X",10
"14956",250709,"0671042262",5
"14957",250724,"0449005615",8
"14958",250725,"034541389X",8
"14959",250748,"0140293248",7
"14960",250764,"0380778556",10
"14961",250764,"0452264464",8
"14962",250764,"0671617028",7
"14963",250764,"0684848783",6
"14964",250764,"0684872153",8
"14965",250800,"0385504209",10
"14966",250800,"0385511612",2
"14967",250800,"0452282152",8
"14968",250832,"0316601950",7
"14969",250832,"0316666343",8
"14970",250832,"0330332775",8
"14971",250832,"0451203895",2
"14972",250832,"1573228214",8
"14973",250851,"0440206154",4
"14974",250851,"0440224675",4
"14975",250853,"0385490992",8
"14976",250876,"0684872153",10
"14977",250884,"0553582763",8
"14978",250892,"0452264464",9
"14979",250892,"0553582747",10
"14980",250894,"0142001740",6
"14981",250899,"0064407675",5
"14982",250901,"0553250426",6
"14983",250919,"0060915544",10
"14984",250925,"0060938455",10
"14985",250925,"006101351X",8
"14986",250925,"0140185216",5
"14987",250925,"0142002267",10
"14988",250925,"0345378482",8
"14989",250925,"0425169863",8
"14990",250925,"0425175405",5
"14991",250925,"0425182908",6
"14992",250925,"0440206154",7
"14993",250933,"1558744630",7
"14994",250935,"0312305060",6
"14995",250935,"0380977788",7
"14996",250936,"0425158616",9
"14997",250936,"0446605239",10
"14998",250936,"0670892963",7
"14999",250939,"0312199430",6
"15000",250939,"0380789035",7
"15001",250940,"0380789035",8
"15002",250947,"0446610038",9
"15003",250948,"0375705856",9
"15004",250948,"0375706410",7
"15005",250962,"0312924585",8
"15006",250962,"0345313860",9
"15007",250962,"0345351525",10
"15008",250962,"0345361792",6
"15009",250962,"0345384466",9
"15010",250962,"034538475X",8
"15011",250962,"0385336179",10
"15012",250962,"0385504209",7
"15013",250981,"0553582747",5
"15014",250987,"0385335482",7
"15015",250989,"0385336179",9
"15016",250989,"0385498802",10
"15017",250989,"0743418174",8
"15018",250990,"0399144463",4
"15019",251003,"0140067477",3
"15020",251003,"0385424728",8
"15021",251003,"0385424736",8
"15022",251003,"0385490992",8
"15023",251003,"0385493800",8
"15024",251003,"0441790348",8
"15025",251003,"044651652X",5
"15026",251003,"0842342702",10
"15027",251009,"0060928336",8
"15028",251017,"0671867113",9
"15029",251019,"0440236703",10
"15030",251019,"0553582747",10
"15031",251050,"0316777730",8
"15032",251056,"0316693006",9
"15033",251074,"0345438329",8
"15034",251085,"1576737330",9
"15035",251093,"0385484518",7
"15036",251093,"0385508417",6
"15037",251093,"0451191145",7
"15038",251097,"034540288X",6
"15039",251097,"0451177096",8
"15040",251106,"0374100128",8
"15041",251115,"0385490992",8
"15042",251122,"0345446860",9
"15043",251122,"0425175405",8
"15044",251122,"0440224764",8
"15045",251122,"0440234743",9
"15046",251122,"0553260111",10
"15047",251133,"0312195516",9
"15048",251140,"0140298479",8
"15049",251140,"0312278586",10
"15050",251140,"0312291639",10
"15051",251140,"0312983824",9
"15052",251140,"0316601950",10
"15053",251140,"0316666343",7
"15054",251140,"0380002930",9
"15055",251140,"0385335482",8
"15056",251140,"0440211727",8
"15057",251140,"0446612790",8
"15058",251140,"0446672211",10
"15059",251140,"0452269571",7
"15060",251140,"0525947647",6
"15061",251140,"0671003755",10
"15062",251146,"0553573403",7
"15063",251149,"0060987103",9
"15064",251149,"0156027321",10
"15065",251149,"0312282990",9
"15066",251149,"0385504209",3
"15067",251150,"0312282990",10
"15068",251152,"0553211404",8
"15069",251157,"0553582747",5
"15070",251164,"0060934417",7
"15071",251164,"0312263120",8
"15072",251164,"0316089699",7
"15073",251164,"0316769487",8
"15074",251164,"0375400117",8
"15075",251164,"0375412824",6
"15076",251164,"0375726403",6
"15077",251164,"0375727345",7
"15078",251164,"0385490992",8
"15079",251164,"0385508417",8
"15080",251164,"038572179X",8
"15081",251164,"0609610597",8
"15082",251164,"0786885688",8
"15083",251199,"0452282152",10
"15084",251223,"1400034779",5
"15085",251242,"0345342968",8
"15086",251242,"0345353145",9
"15087",251242,"0380718332",8
"15088",251242,"0425158616",7
"15089",251253,"0449005615",10
"15090",251278,"0140298479",3
"15091",251278,"0380789035",10
"15092",251317,"0060928336",5
"15093",251317,"0316776963",4
"15094",251325,"0842329129",10
"15095",251362,"0679735771",2
"15096",251362,"0805062971",10
"15097",251377,"0440206154",8
"15098",251377,"0440224764",5
"15099",251377,"059035342X",9
"15100",251378,"0446610038",9
"15101",251391,"0345369947",6
"15102",251391,"0440213525",6
"15103",251394,"0156027321",10
"15104",251394,"0345339703",10
"15105",251394,"0345351525",9
"15106",251394,"034538475X",9
"15107",251394,"037570504X",8
"15108",251394,"039592720X",9
"15109",251394,"0451169530",8
"15110",251394,"068484267X",8
"15111",251394,"0805063897",7
"15112",251394,"0812550706",9
"15113",251398,"038079487X",8
"15114",251398,"0743225406",8
"15115",251398,"1559029838",9
"15116",251400,"0553296981",9
"15117",251400,"0812511816",10
"15118",251408,"0345342968",10
"15119",251422,"0060096195",9
"15120",251422,"0070212570",10
"15121",251422,"0140067477",7
"15122",251422,"0312291639",8
"15123",251422,"0345353145",5
"15124",251422,"0385504209",10
"15125",251422,"0440226430",8
"15126",251422,"0446310786",10
"15127",251422,"0446610399",8
"15128",251422,"0452282152",7
"15129",251422,"0671021001",10
"15130",251422,"0971880107",1
"15131",251423,"0060934417",8
"15132",251423,"0375725784",8
"15133",251423,"0812550706",9
"15134",251431,"0385486804",8
"15135",251439,"0345361792",8
"15136",251444,"0451526341",10
"15137",251478,"0142001740",8
"15138",251480,"0671004107",8
"15139",251483,"0312421273",4
"15140",251483,"0553582747",7
"15141",251488,"0156027321",8
"15142",251495,"0060976845",7
"15143",251495,"0385474016",8
"15144",251495,"0385484518",8
"15145",251495,"0515090174",7
"15146",251501,"0842342702",10
"15147",251506,"0684865742",7
"15148",251509,"0446606812",9
"15149",251518,"0345413873",9
"15150",251518,"0380710218",9
"15151",251518,"0425182908",6
"15152",251518,"0440206154",8
"15153",251522,"0679429220",9
"15154",251527,"0316666343",10
"15155",251527,"044651652X",8
"15156",251537,"0380002930",10
"15157",251541,"0316168815",1
"15158",251541,"0380727501",10
"15159",251541,"068484267X",10
"15160",251560,"0375725784",10
"15161",251560,"0446611867",5
"15162",251560,"0743437640",3
"15163",251560,"1400034779",9
"15164",251560,"1592400876",8
"15165",251575,"0385335482",7
"15166",251575,"0449003787",6
"15167",251580,"0060930535",8
"15168",251606,"0440224624",5
"15169",251606,"0446672211",9
"15170",251606,"0671003755",5
"15171",251606,"0671510053",6
"15172",251606,"067976402X",10
"15173",251613,"0060188731",5
"15174",251613,"0441790348",7
"15175",251613,"0446606812",5
"15176",251613,"0684874350",10
"15177",251613,"080410753X",6
"15178",251620,"0345337662",8
"15179",251631,"0786817070",9
"15180",251637,"0375727345",4
"15181",251651,"0671042858",9
"15182",251667,"0684865742",8
"15183",251674,"0060977493",5
"15184",251691,"0553250426",10
"15185",251691,"0553250531",7
"15186",251696,"039914739X",6
"15187",251721,"0440241537",5
"15188",251721,"1573225789",3
"15189",251727,"0060987103",7
"15190",251739,"0394820371",10
"15191",251739,"0441003257",8
"15192",251739,"0441790348",8
"15193",251739,"0786817070",7
"15194",251744,"0140298479",10
"15195",251744,"0312278586",8
"15196",251744,"0316666343",9
"15197",251744,"0375705856",10
"15198",251744,"038572179X",7
"15199",251751,"0380789019",8
"15200",251754,"0385504209",1
"15201",251755,"0140042598",10
"15202",251757,"0446672211",9
"15203",251811,"0060934417",10
"15204",251843,"0312990456",9
"15205",251843,"0316602051",8
"15206",251843,"0345443284",8
"15207",251843,"0385504209",7
"15208",251843,"0385511612",1
"15209",251843,"0440122090",9
"15210",251843,"0440215625",9
"15211",251843,"0440225701",5
"15212",251843,"0553268880",10
"15213",251843,"0553561618",10
"15214",251843,"055356451X",10
"15215",251843,"0553572997",10
"15216",251843,"0671027360",10
"15217",251843,"0684865742",10
"15218",251843,"0805063897",10
"15219",251843,"1558744150",5
"15220",251844,"0316096199",8
"15221",251844,"0316777722",5
"15222",251844,"0375700757",7
"15223",251844,"0385482388",7
"15224",251844,"0385512104",10
"15225",251844,"038572179X",10
"15226",251844,"0440122090",8
"15227",251844,"0440213029",8
"15228",251844,"0440213290",8
"15229",251844,"0440215625",10
"15230",251844,"0440221471",8
"15231",251844,"0440223202",10
"15232",251844,"0440224594",8
"15233",251844,"0446310786",10
"15234",251844,"0446604801",6
"15235",251844,"0446611085",7
"15236",251844,"0451166892",10
"15237",251844,"0452282152",8
"15238",251844,"0452283205",7
"15239",251844,"0553213148",9
"15240",251844,"0553573403",10
"15241",251844,"0743225406",8
"15242",251844,"0812511816",7
"15243",251864,"0060938455",8
"15244",251877,"0877017883",10
"15245",251890,"0439064872",9
"15246",251947,"0060934417",7
"15247",251947,"0312421273",6
"15248",251972,"0060928336",8
"15249",252006,"0142000205",6
"15250",252007,"3442541751",9
"15251",252034,"0345339681",7
"15252",252034,"0345339738",7
"15253",252036,"0441003257",10
"15254",252038,"0060934417",2
"15255",252066,"0380789019",8
"15256",252066,"0812550706",8
"15257",252071,"0316666343",9
"15258",252071,"0316969443",6
"15259",252071,"0316969680",8
"15260",252071,"0345422384",7
"15261",252071,"0375500510",8
"15262",252071,"0385335482",7
"15263",252071,"0385335830",8
"15264",252071,"0385479565",7
"15265",252071,"0446672211",7
"15266",252071,"0671693816",6
"15267",252071,"0684867621",8
"15268",252079,"0515120618",8
"15269",252080,"044023722X",7
"15270",252085,"0425143325",8
"15271",252086,"0380002930",9
"15272",252151,"0345413903",6
"15273",252159,"0425182908",2
"15274",252159,"0440235162",8
"15275",252172,"0060934417",7
"15276",252211,"067088300X",7
"15277",252222,"0440211727",9
"15278",252222,"0440439884",10
"15279",252222,"0446310786",7
"15280",252227,"044022165X",7
"15281",252229,"0142001740",8
"15282",252229,"0316666343",9
"15283",252229,"080410753X",7
"15284",252229,"1400034779",8
"15285",252233,"0345370775",6
"15286",252233,"0345378482",7
"15287",252233,"0440219078",10
"15288",252268,"0156027321",4
"15289",252268,"1592400876",8
"15290",252279,"0451524934",8
"15291",252282,"0140119906",9
"15292",252287,"0446611212",7
"15293",252287,"0446612790",6
"15294",252287,"0515131229",6
"15295",252287,"0515132020",6
"15296",252287,"0515135062",6
"15297",252287,"0515136379",6
"15298",252287,"0515136530",6
"15299",252287,"0553584510",6
"15300",252292,"0515135062",10
"15301",252335,"0812511816",8
"15302",252343,"0385497466",9
"15303",252345,"0446523569",10
"15304",252347,"0446606383",7
"15305",252347,"0553561618",8
"15306",252347,"0671042262",8
"15307",252349,"0671027360",8
"15308",252383,"0804111359",6
"15309",252385,"0380731851",8
"15310",252409,"0380789035",10
"15311",252409,"044021145X",8
"15312",252453,"0451181379",8
"15313",252468,"0316777722",8
"15314",252471,"034541389X",6
"15315",252475,"0399148639",3
"15316",252505,"0671024248",5
"15317",252505,"0743211383",9
"15318",252507,"0380789019",7
"15319",252529,"0380730138",5
"15320",252538,"0345447840",10
"15321",252558,"0805062971",8
"15322",252559,"0440214041",10
"15323",252560,"0345342968",9
"15324",252560,"0375702709",10
"15325",252567,"0679723161",6
"15326",252573,"0375703055",6
"15327",252573,"0449005615",4
"15328",252601,"0446605484",7
"15329",252603,"0060926317",10
"15330",252622,"0553572997",6
"15331",252622,"0971880107",5
"15332",252627,"0451169530",10
"15333",252627,"0452264464",8
"15334",252628,"0330332775",7
"15335",252642,"0060987103",8
"15336",252642,"0345350685",8
"15337",252672,"0743457358",7
"15338",252676,"0440236673",7
"15339",252693,"0671003755",8
"15340",252695,"0060934417",7
"15341",252695,"0345378482",9
"15342",252695,"0345402871",7
"15343",252695,"0375705856",8
"15344",252695,"0425158616",5
"15345",252695,"0440439884",10
"15346",252695,"0446359866",9
"15347",252695,"0515128554",8
"15348",252695,"0679734775",9
"15349",252695,"0786817070",6
"15350",252698,"0316781266",6
"15351",252698,"0375700757",8
"15352",252703,"0446606812",5
"15353",252736,"0440226430",9
"15354",252752,"0446672211",8
"15355",252764,"0060987103",10
"15356",252775,"0743412028",8
"15357",252798,"0060517794",9
"15358",252798,"080411935X",9
"15359",252806,"0316284955",7
"15360",252806,"0345452550",8
"15361",252806,"0449907481",7
"15362",252806,"0670892963",6
"15363",252806,"0743237188",7
"15364",252819,"0312421273",9
"15365",252820,"006099486X",9
"15366",252820,"0345337662",5
"15367",252820,"0345361792",8
"15368",252820,"0385199570",5
"15369",252820,"0385493800",3
"15370",252820,"0451153553",5
"15371",252820,"0451191145",10
"15372",252820,"0670844527",5
"15373",252820,"0671510053",8
"15374",252820,"0671708635",8
"15375",252820,"0679731148",8
"15376",252820,"1573225517",8
"15377",252827,"0413537900",10
"15378",252827,"0767900383",8
"15379",252827,"1400034779",10
"15380",252829,"0439064872",10
"15381",252829,"0439136350",10
"15382",252829,"0590353403",10
"15383",252829,"059035342X",10
"15384",252843,"0743437640",7
"15385",252846,"0380789019",8
"15386",252846,"0446532231",7
"15387",252846,"0812511816",8
"15388",252848,"0440211727",9
"15389",252865,"0312924585",9
"15390",252865,"0316601950",7
"15391",252865,"044021145X",8
"15392",252865,"0553584510",7
"15393",252874,"0671003755",9
"15394",252900,"1400032717",8
"15395",252901,"0671004107",9
"15396",252901,"0684848783",8
"15397",252909,"0375706771",7
"15398",252909,"0380730138",5
"15399",252917,"1878424319",8
"15400",253005,"0316601950",8
"15401",253005,"0316666343",7
"15402",253005,"0385504209",10
"15403",253005,"067102423X",8
"15404",253005,"080411935X",8
"15405",253005,"0842329218",7
"15406",253005,"0842342702",8
"15407",253028,"0440221471",8
"15408",253033,"0385484518",7
"15409",253052,"0312305060",9
"15410",253055,"067088300X",8
"15411",253062,"044651652X",8
"15412",253082,"0786868716",5
"15413",253105,"0671027360",9
"15414",253106,"0060934417",9
"15415",253106,"0312278586",8
"15416",253106,"0316781266",10
"15417",253106,"0446310786",9
"15418",253106,"0446605239",7
"15419",253119,"1558744630",4
"15420",253120,"0060502258",6
"15421",253133,"0312195516",8
"15422",253209,"0316776963",9
"15423",253226,"0156027321",8
"15424",253226,"0316602906",8
"15425",253226,"0316693006",8
"15426",253226,"0553582763",8
"15427",253243,"0425122123",7
"15428",253261,"0451526341",7
"15429",253265,"0375706771",9
"15430",253304,"0440226104",9
"15431",253310,"0316096199",8
"15432",253310,"0316666343",9
"15433",253310,"0440213029",5
"15434",253310,"0440226430",6
"15435",253310,"044023722X",7
"15436",253310,"0452282195",8
"15437",253310,"0684848783",6
"15438",253310,"0743224574",7
"15439",253310,"1878424319",7
"15440",253313,"0452283205",7
"15441",253322,"0449907481",9
"15442",253322,"0679429220",3
"15443",253322,"0767902521",8
"15444",253331,"0743437640",7
"15445",253343,"0440219078",8
"15446",253375,"0786881852",8
"15447",253386,"0316666343",7
"15448",253386,"0440226430",6
"15449",253432,"0385512104",9
"15450",253469,"0553258001",8
"15451",253481,"0552996009",6
"15452",253482,"0061015725",10
"15453",253482,"0312278586",8
"15454",253482,"0439136350",10
"15455",253482,"0446610399",8
"15456",253482,"0590353403",10
"15457",253514,"1400034779",6
"15458",253519,"0425167313",8
"15459",253556,"0399144463",6
"15460",253563,"0425152251",10
"15461",253563,"0786885688",8
"15462",253580,"0060987561",9
"15463",253580,"0440224594",5
"15464",253580,"0440241537",7
"15465",253580,"0671028375",8
"15466",253580,"0684867621",7
"15467",253589,"0060175400",9
"15468",253601,"037541309X",7
"15469",253602,"0140293248",4
"15470",253622,"0684872153",8
"15471",253626,"0316666343",7
"15472",253626,"0375725784",9
"15473",253626,"038572179X",10
"15474",253626,"1400032717",9
"15475",253629,"0345447840",5
"15476",253629,"0380718340",7
"15477",253629,"0385336179",8
"15478",253629,"0385504209",8
"15479",253629,"0553582747",4
"15480",253629,"0671027360",8
"15481",253629,"0743469801",5
"15482",253662,"0385498721",7
"15483",253663,"0385498802",5
"15484",253668,"0451191145",8
"15485",253699,"0440206154",9
"15486",253714,"0842329218",10
"15487",253714,"0842342702",10
"15488",253737,"0446611867",6
"15489",253771,"0684874350",9
"15490",253771,"1400034779",10
"15491",253790,"0425169863",9
"15492",253793,"067102423X",9
"15493",253797,"0345342968",10
"15494",253797,"0812550706",8
"15495",253821,"0316666343",8
"15496",253821,"0446310786",10
"15497",253826,"0553572997",8
"15498",253828,"0345380371",7
"15499",253828,"0399501487",8
"15500",253828,"0440211727",7
"15501",253855,"0312282990",7
"15502",253855,"0385504209",10
"15503",253855,"0671027360",5
"15504",253867,"0316666343",9
"15505",253867,"0446672211",10
"15506",253871,"0060928336",10
"15507",253871,"0316096199",10
"15508",253871,"0316182540",10
"15509",253871,"0385484518",8
"15510",253871,"0440236703",10
"15511",253871,"044651652X",9
"15512",253871,"0446527785",8
"15513",253871,"0446605239",10
"15514",253871,"0446672211",10
"15515",253871,"0515136379",10
"15516",253871,"0553583468",6
"15517",253871,"0671021001",8
"15518",253871,"0743418174",10
"15519",253871,"0767905180",6
"15520",253871,"0786868716",8
"15521",253946,"0449003787",9
"15522",253949,"0312282990",7
"15523",253949,"0345370775",7
"15524",253949,"0345413350",8
"15525",253949,"0345413369",10
"15526",253949,"0345413873",8
"15527",253949,"044022165X",7
"15528",253949,"0446310786",7
"15529",253949,"0446677450",9
"15530",253949,"0553277472",6
"15531",253964,"0316666343",6
"15532",253964,"0446527785",8
"15533",253964,"0786868716",9
"15534",254016,"0312278586",8
"15535",254038,"0553272535",10
"15536",254038,"067102423X",9
"15537",254038,"074343627X",8
"15538",254042,"0375725784",9
"15539",254053,"0385424736",9
"15540",254053,"0385493800",8
"15541",254064,"0811801802",10
"15542",254064,"0877017883",10
"15543",254086,"0439136350",10
"15544",254086,"0590353403",10
"15545",254097,"0385505833",5
"15546",254106,"0060928336",10
"15547",254115,"0345339681",10
"15548",254121,"0380789035",10
"15549",254130,"0553208845",10
"15550",254130,"0684833395",10
"15551",254138,"0679746048",9
"15552",254144,"0345417623",9
"15553",254144,"0440213029",6
"15554",254144,"051513287X",9
"15555",254144,"055356451X",9
"15556",254160,"0060916508",10
"15557",254160,"0061015725",6
"15558",254160,"0140185216",5
"15559",254160,"0140298479",6
"15560",254160,"0345465083",8
"15561",254160,"038533334X",9
"15562",254160,"0385490992",6
"15563",254160,"0446516538",4
"15564",254160,"0452264464",9
"15565",254170,"0743237188",10
"15566",254174,"0142001740",7
"15567",254201,"0060928336",10
"15568",254201,"0060976845",9
"15569",254201,"0345313860",10
"15570",254201,"0345339703",10
"15571",254201,"0375400117",10
"15572",254201,"0446601241",8
"15573",254201,"0446604801",7
"15574",254201,"0446610038",8
"15575",254201,"0671003755",7
"15576",254201,"0894803204",5
"15577",254206,"0312924585",9
"15578",254206,"0380002930",10
"15579",254206,"0385199570",9
"15580",254206,"038529929X",6
"15581",254206,"0425122123",9
"15582",254206,"0425143325",9
"15583",254206,"0440206154",10
"15584",254206,"0671042858",10
"15585",254214,"0312990456",5
"15586",254214,"0515131229",5
"15587",254224,"0345378482",8
"15588",254224,"0553250426",10
"15589",254224,"059035342X",10
"15590",254237,"0385721420",8
"15591",254261,"044022165X",8
"15592",254261,"068484477X",4
"15593",254268,"0142001740",6
"15594",254288,"0440211727",8
"15595",254289,"0842329129",10
"15596",254289,"0842329218",10
"15597",254299,"0060976845",8
"15598",254299,"0060987103",6
"15599",254299,"0316569321",5
"15600",254299,"0345443284",7
"15601",254299,"0375726403",6
"15602",254299,"0375727345",9
"15603",254299,"0385508417",10
"15604",254299,"0446394521",5
"15605",254299,"0446531332",7
"15606",254299,"0446611867",8
"15607",254299,"080410753X",8
"15608",254303,"0345417623",6
"15609",254303,"0385720920",5
"15610",254303,"0553582135",6
"15611",254315,"0385265700",10
"15612",254320,"0060930535",10
"15613",254337,"0684867621",10
"15614",254377,"0385504209",9
"15615",254381,"0385498802",7
"15616",254382,"0345446860",7
"15617",254386,"0156027321",5
"15618",254386,"0446527785",7
"15619",254405,"0440226104",10
"15620",254409,"0425182878",8
"15621",254409,"0446612545",10
"15622",254412,"074343627X",10
"15623",254417,"0064407667",6
"15624",254417,"0064407675",6
"15625",254417,"0380804557",10
"15626",254450,"0446527785",9
"15627",254450,"0446610399",9
"15628",254465,"0140298479",10
"15629",254465,"0316601950",10
"15630",254465,"0316666343",10
"15631",254465,"0375703055",10
"15632",254465,"0380018179",10
"15633",254465,"0385335881",10
"15634",254465,"0440211263",10
"15635",254465,"0440226430",10
"15636",254465,"0446364193",10
"15637",254465,"0446516538",7
"15638",254465,"0446531332",10
"15639",254465,"0446601241",10
"15640",254465,"0446605239",5
"15641",254465,"0446611085",10
"15642",254465,"0671693816",10
"15643",254465,"0679746048",10
"15644",254465,"0767905180",6
"15645",254467,"0375707972",8
"15646",254467,"0375726403",8
"15647",254467,"0385492081",8
"15648",254485,"038533334X",6
"15649",254486,"0440213029",7
"15650",254518,"0316666343",7
"15651",254524,"0345353145",8
"15652",254528,"0312983298",10
"15653",254538,"1558743669",8
"15654",254547,"0425180964",10
"15655",254589,"0971880107",6
"15656",254625,"0375700757",7
"15657",254667,"0312263120",8
"15658",254667,"0811825558",7
"15659",254683,"0553582755",8
"15660",254690,"0446532231",9
"15661",254690,"0553375407",7
"15662",254704,"0786868716",8
"15663",254716,"0060926317",8
"15664",254719,"0385484518",6
"15665",254719,"0446605239",10
"15666",254751,"0440241537",8
"15667",254755,"0316569321",10
"15668",254769,"0679746048",5
"15669",254777,"0345443284",7
"15670",254783,"0425152251",8
"15671",254786,"0060976845",6
"15672",254822,"0156007754",9
"15673",254822,"0375707972",8
"15674",254822,"0446394521",7
"15675",254822,"0679723161",9
"15676",254839,"0451153553",6
"15677",254858,"0399501487",8
"15678",254859,"0439136350",5
"15679",254859,"0553211404",10
"15680",254859,"059035342X",10
"15681",254863,"0446607193",5
"15682",254899,"0061020710",10
"15683",254899,"059035342X",9
"15684",254899,"0679746048",8
"15685",254899,"1400034779",10
"15686",254934,"0345361792",8
"15687",254938,"0440225701",7
"15688",254941,"0671024248",8
"15689",254955,"0345339703",8
"15690",254971,"0786881852",10
"15691",254995,"0156027321",8
"15692",254995,"0553208845",8
"15693",254995,"0671510053",8
"15694",255014,"044651652X",6
"15695",255045,"0316769487",7
"15696",255078,"0316769487",9
"15697",255078,"0345342968",9
"15698",255078,"0345370775",6
"15699",255078,"0345391802",9
"15700",255078,"0441790348",9
"15701",255078,"0449212602",8
"15702",255089,"0446364193",10
"15703",255092,"0345417623",10
"15704",255092,"0425152251",10
"15705",255092,"059035342X",8
"15706",255092,"0671250671",10
"15707",255109,"0345413369",8
"15708",255141,"0380717018",7
"15709",255167,"0767902521",7
"15710",255175,"0440225701",8
"15711",255189,"0345402871",8
"15712",255218,"006099486X",10
"15713",255218,"0156027321",9
"15714",255218,"0385265700",10
"15715",255260,"0312263120",10
"15716",255267,"0345378490",9
"15717",255267,"0449912558",9
"15718",255289,"0142001740",8
"15719",255289,"0375726403",10
"15720",255289,"0671042858",6
"15721",255289,"0786868716",7
"15722",255300,"068484267X",10
"15723",255315,"0446527785",10
"15724",255347,"0451524934",8
"15725",255376,"0440224624",8
"15726",255428,"0515136379",9
"15727",255429,"0316602906",7
"15728",255477,"0439064872",9
"15729",255487,"067976402X",8
"15730",255489,"0060934417",9
"15731",255489,"0060987103",7
"15732",255489,"0142001740",8
"15733",255489,"0312195516",6
"15734",255489,"0312278586",7
"15735",255489,"0316601950",8
"15736",255489,"0345313860",8
"15737",255489,"0345337662",10
"15738",255489,"0345361792",8
"15739",255489,"034538475X",6
"15740",255489,"0380018179",9
"15741",255489,"0380710218",5
"15742",255489,"038529929X",3
"15743",255489,"0425124347",6
"15744",255489,"0425182878",8
"15745",255489,"044021145X",8
"15746",255489,"0440214041",7
"15747",255489,"0446532231",7
"15748",255489,"0525947647",6
"15749",255489,"0553272535",9
"15750",255489,"0553582747",9
"15751",255489,"0609610597",7
"15752",255489,"0671027360",9
