"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"2656","<=50K","United-States",24,0,0,"Female","White","Own-child","Sales","Never-married",9,"HS-grad",280298,"Private",18
"2657","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Widowed",10,"Some-college",163516,"Private",31
"2658","<=50K","United-States",50,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",277434,"Private",49
"2659","<=50K","Columbia",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",206983,"Federal-gov",26
"2660",">50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",108993,"Private",48
"2661","<=50K","United-States",40,0,0,"Male","Black","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",288551,"Private",39
"2662","<=50K","United-States",40,0,0,"Female","White","Unmarried","Machine-op-inspct","Separated",9,"HS-grad",176069,"Private",41
"2663",">50K","United-States",56,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",11,"Assoc-voc",183486,"State-gov",48
"2664",">50K","United-States",40,0,10520,"Female","White","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",163215,"Private",40
"2665",">50K","United-States",70,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",94692,"Private",70
"2666","<=50K","United-States",43,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",118462,"Private",20
"2667","<=50K","Mexico",75,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",3,"5th-6th",407068,"Private",38
"2668","<=50K","Cuba",40,0,0,"Female","White","Own-child","Other-service","Separated",10,"Some-college",243587,"Self-emp-not-inc",37
"2669",">50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Widowed",10,"Some-college",23074,"Private",49
"2670",">50K","United-States",40,0,3103,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",237735,"Private",51
"2671","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Never-married",2,"1st-4th",188291,"Private",43
"2672","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",15,"Prof-school",284166,"Private",38
"2673","<=50K","United-States",36,0,0,"Male","White","Own-child","?","Never-married",7,"11th",423460,"?",18
"2674","<=50K","Mexico",25,0,0,"Male","White","Not-in-family","Other-service","Never-married",4,"7th-8th",287681,"Private",23
"2675","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",509364,"Private",34
"2676","<=50K","United-States",24,0,0,"Male","White","Husband","?","Married-civ-spouse",10,"Some-college",139391,"?",62
"2677","<=50K","United-States",40,0,0,"Male","White","Unmarried","Adm-clerical","Never-married",10,"Some-college",91964,"Private",33
"2678","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Farming-fishing","Never-married",10,"Some-college",117526,"Private",31
"2679","<=50K","United-States",40,0,0,"Female","White","Unmarried","Tech-support","Widowed",10,"Some-college",91343,"Private",64
"2680","<=50K","El-Salvador",28,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",336969,"Local-gov",26
"2681","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",255364,"Private",55
"2682","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Married-spouse-absent",13,"Bachelors",167670,"Local-gov",61
"2683",">50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",9,"HS-grad",211494,"Private",37
"2684","<=50K","United-States",15,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",136198,"Local-gov",78
"2685","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Adm-clerical","Never-married",10,"Some-college",409815,"Federal-gov",27
"2686","<=50K","United-States",42,0,0,"Male","White","Not-in-family","Prof-specialty","Divorced",9,"HS-grad",188823,"Private",49
"2687",">50K","United-States",45,0,7688,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",146326,"State-gov",55
"2688","<=50K","United-States",58,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",13,"Bachelors",154374,"Private",42
"2689","<=50K","United-States",40,0,0,"Female","White","Other-relative","?","Never-married",9,"HS-grad",216563,"?",22
"2690","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",5,"9th",197286,"Private",61
"2691","<=50K","United-States",5,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",13,"Bachelors",100722,"Self-emp-not-inc",64
"2692","<=50K","United-States",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",377622,"Local-gov",46
"2693","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",13,"Bachelors",145964,"Private",24
"2694","<=50K","United-States",70,0,2829,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",358636,"Private",27
"2695",">50K","United-States",55,0,7688,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",155489,"Private",47
"2696","<=50K","United-States",15,0,0,"Male","White","Own-child","Other-service","Divorced",10,"Some-college",57413,"Private",18
"2697","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",320421,"Private",48
"2698","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Farming-fishing","Divorced",9,"HS-grad",174752,"Self-emp-not-inc",50
"2699","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Prof-specialty","Divorced",14,"Masters",229364,"State-gov",40
"2700","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Divorced",6,"10th",157486,"Self-emp-not-inc",56
"2701","<=50K","United-States",40,0,4865,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",92682,"Private",34
"2702","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",101338,"Federal-gov",56
"2703","<=50K","United-States",20,0,0,"Male","White","Own-child","Other-service","Never-married",7,"11th",132652,"Private",18
"2704","<=50K","United-States",25,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",34616,"Private",21
"2705","<=50K","United-States",40,0,0,"Female","White","Unmarried","Tech-support","Divorced",9,"HS-grad",218903,"Private",40
"2706","<=50K","United-States",50,0,0,"Male","White","Other-relative","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",204098,"Local-gov",27
"2707",">50K","United-States",45,0,99999,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",64045,"Self-emp-not-inc",52
"2708","<=50K","United-States",30,0,0,"Female","White","Not-in-family","Sales","Divorced",9,"HS-grad",189763,"Private",46
"2709","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",9,"HS-grad",26248,"Private",23
"2710",">50K","United-States",45,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",10,"Some-college",92079,"Private",50
"2711","<=50K","United-States",50,0,0,"Male","White","Other-relative","Machine-op-inspct","Never-married",10,"Some-college",280071,"Private",19
"2712","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Other-service","Never-married",9,"HS-grad",224059,"Private",20
"2713",">50K","United-States",40,0,8614,"Female","White","Not-in-family","Exec-managerial","Divorced",10,"Some-college",185520,"Private",39
"2714","<=50K","United-States",35,0,0,"Male","White","Own-child","Craft-repair","Never-married",7,"11th",265567,"Private",24
"2715","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Widowed",11,"Assoc-voc",106890,"Private",72
"2716",">50K","United-States",20,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",14,"Masters",39586,"State-gov",42
"2717","<=50K","?",45,0,0,"Male","White","Unmarried","Sales","Divorced",13,"Bachelors",153132,"Private",42
"2718","<=50K","United-States",50,0,0,"Male","Amer-Indian-Eskimo","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",209912,"Private",51
"2719",">50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",144169,"Private",39
"2720","<=50K","United-States",35,0,2977,"Female","Amer-Indian-Eskimo","Unmarried","Adm-clerical","Never-married",10,"Some-college",50442,"Local-gov",40
"2721",">50K","United-States",55,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",89644,"Private",34
"2722","<=50K","Mexico",40,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",7,"11th",275889,"Private",19
"2723","<=50K","United-States",40,0,0,"Female","White","Own-child","Exec-managerial","Never-married",9,"HS-grad",231638,"Private",26
"2724",">50K","United-States",50,0,4934,"Female","White","Unmarried","Prof-specialty","Divorced",13,"Bachelors",224474,"Local-gov",45
"2725",">50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",355259,"Private",28
"2726",">50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",68330,"Federal-gov",30
"2727","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",185410,"Private",32
"2728","<=50K","United-States",25,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",87653,"Private",19
"2729","<=50K","United-States",35,0,0,"Male","White","Own-child","Other-service","Never-married",9,"HS-grad",286853,"Private",21
"2730","<=50K","United-States",20,0,0,"Female","Black","Other-relative","Priv-house-serv","Married-civ-spouse",9,"HS-grad",96710,"Private",54
"2731",">50K","United-States",30,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",160143,"Private",62
"2732","<=50K","United-States",48,0,2597,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",186925,"Private",25
"2733","<=50K","United-States",32,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",10,"Some-college",109705,"Self-emp-inc",49
"2734",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",94235,"Private",32
"2735","<=50K","?",40,1602,0,"Male","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",225279,"Private",26
"2736",">50K","United-States",40,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",9,"HS-grad",297449,"Local-gov",37
"2737","<=50K","United-States",40,0,0,"Female","White","Other-relative","Sales","Divorced",9,"HS-grad",205896,"Private",58
"2738",">50K","United-States",45,0,7298,"Female","White","Wife","Adm-clerical","Married-civ-spouse",10,"Some-college",93717,"Private",37
"2739","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Never-married",9,"HS-grad",194710,"Private",41
"2740",">50K","United-States",40,0,7688,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",236391,"Private",38
"2741","<=50K","United-States",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",189123,"State-gov",47
"2742","<=50K","United-States",35,0,0,"Male","Black","Unmarried","Other-service","Divorced",9,"HS-grad",358677,"Private",42
"2743","<=50K","United-States",40,1902,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",199539,"State-gov",30
"2744",">50K","United-States",40,0,7688,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",128170,"Private",43
"2745","<=50K","United-States",40,0,0,"Male","Black","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",231238,"Private",34
"2746","<=50K","United-States",10,0,594,"Female","White","Other-relative","Exec-managerial","Divorced",10,"Some-college",296152,"Private",57
"2747","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",7,"11th",166003,"Private",46
"2748","<=50K","United-States",55,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",281437,"Private",32
"2749","<=50K","Nicaragua",11,0,0,"Female","White","Own-child","Machine-op-inspct","Never-married",5,"9th",190231,"Private",20
"2750","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Divorced",11,"Assoc-voc",122026,"Private",47
"2751","<=50K","United-States",20,0,0,"Male","White","Not-in-family","?","Divorced",9,"HS-grad",205527,"?",55
"2752",">50K","Greece",50,0,4386,"Male","White","Husband","Exec-managerial","Married-civ-spouse",4,"7th-8th",174102,"Self-emp-not-inc",53
"2753",">50K","United-States",65,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",125461,"Private",43
"2754","<=50K","United-States",30,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",4,"7th-8th",184335,"Self-emp-not-inc",80
"2755","<=50K","Mexico",40,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",211345,"Private",24
"2756",">50K","United-States",60,1977,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",147328,"Local-gov",43
"2757","<=50K","United-States",40,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",222993,"Private",22
"2758","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Exec-managerial","Separated",10,"Some-college",225978,"Private",40
"2759",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",121124,"Private",48
"2760","<=50K","United-States",25,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",656036,"?",56
"2761","<=50K","United-States",84,0,0,"Male","White","Own-child","?","Divorced",7,"11th",346762,"?",34
"2762",">50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",234057,"Private",51
"2763","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",306515,"Federal-gov",24
"2764","<=50K","United-States",40,0,0,"Female","White","Own-child","Other-service","Never-married",9,"HS-grad",116562,"Private",19
"2765","<=50K","United-States",30,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",10,"Some-college",171159,"Private",34
"2766","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Never-married",9,"HS-grad",199011,"Private",24
"2767",">50K","Canada",48,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",13,"Bachelors",443508,"Private",41
"2768","<=50K","United-States",38,0,0,"Female","White","Not-in-family","Sales","Divorced",9,"HS-grad",29810,"Private",24
"2769","<=50K","United-States",40,0,0,"Male","White","Own-child","Protective-serv","Never-married",10,"Some-college",238831,"Local-gov",22
"2770","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",10,"Some-college",566117,"Federal-gov",32
"2771","<=50K","United-States",55,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",255044,"Private",41
"2772","<=50K","United-States",35,0,0,"Male","White","Own-child","Other-service","Never-married",10,"Some-college",436253,"Private",20
"2773","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Other-service","Never-married",9,"HS-grad",300687,"Private",31
"2774",">50K","United-States",18,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",13,"Bachelors",144071,"Private",55
"2775",">50K","?",60,1902,0,"Male","Black","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",133917,"State-gov",49
"2776","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Never-married",13,"Bachelors",188767,"Private",26
"2777","<=50K","United-States",70,0,0,"Male","White","Not-in-family","Transport-moving","Divorced",9,"HS-grad",300777,"Self-emp-not-inc",27
"2778","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Separated",9,"HS-grad",26987,"Private",35
"2779","<=50K","Greece",60,0,0,"Male","White","Not-in-family","Other-service","Divorced",9,"HS-grad",174395,"Private",40
"2780","<=50K","United-States",34,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",90290,"Private",59
"2781",">50K","United-States",45,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",183735,"Private",61
"2782","<=50K","United-States",40,0,0,"Female","Black","Own-child","Sales","Never-married",9,"HS-grad",123273,"Private",31
"2783",">50K","United-States",60,0,0,"Male","White","Not-in-family","Protective-serv","Divorced",14,"Masters",186916,"Federal-gov",43
"2784","<=50K","United-States",40,2339,0,"Male","Black","Not-in-family","Handlers-cleaners","Never-married",3,"5th-6th",43554,"Private",61
"2785","<=50K","United-States",30,0,0,"Female","White","Unmarried","Adm-clerical","Widowed",12,"Assoc-acdm",178251,"Private",54
"2786","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",255885,"Private",30
"2787","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",64292,"Private",20
"2788","<=50K","Germany",50,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",194773,"State-gov",27
"2789","<=50K","United-States",60,0,0,"Male","White","Not-in-family","Machine-op-inspct","Divorced",10,"Some-college",133060,"Self-emp-inc",44
"2790","<=50K","Cuba",40,0,0,"Female","White","Not-in-family","Adm-clerical","Widowed",10,"Some-college",258006,"Private",64
"2791","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",92215,"Private",55
"2792","<=50K","United-States",55,0,6849,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",33945,"Private",34
"2793","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Sales","Widowed",9,"HS-grad",153048,"Private",61
"2794","<=50K","?",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",192200,"Private",28
"2795","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Machine-op-inspct","Divorced",9,"HS-grad",355571,"Private",34
"2796",">50K","United-States",60,1977,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",139268,"Self-emp-inc",47
"2797","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",34402,"Private",26
"2798","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Unmarried","Other-service","Never-married",7,"11th",25955,"Private",35
"2799","<=50K","United-States",38,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",209609,"Private",36
"2800",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",168283,"Private",47
"2801","<=50K","United-States",25,0,0,"Female","Black","Own-child","Other-service","Never-married",7,"11th",295488,"Private",17
"2802","<=50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",190895,"Private",35
"2803","<=50K","United-States",20,0,0,"Male","White","Own-child","Prof-specialty","Never-married",14,"Masters",164190,"Private",33
"2804","<=50K","United-States",40,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",12,"Assoc-acdm",216010,"Private",25
"2805","<=50K","United-States",10,0,0,"Male","White","Own-child","Sales","Never-married",6,"10th",387568,"Private",18
"2806","<=50K","United-States",38,0,0,"Male","White","Not-in-family","Prof-specialty","Separated",14,"Masters",188386,"State-gov",47
"2807","<=50K","United-States",30,0,0,"Female","Black","Unmarried","Other-service","Widowed",9,"HS-grad",174491,"Private",44
"2808","<=50K","United-States",30,0,0,"Female","White","Unmarried","Other-service","Divorced",9,"HS-grad",31221,"Private",41
"2809","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",272451,"Private",30
"2810","<=50K","United-States",50,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",10,"Some-college",152652,"Self-emp-not-inc",53
"2811","<=50K","United-States",20,0,0,"Female","Black","Unmarried","Other-service","Widowed",9,"HS-grad",104413,"Private",53
"2812","<=50K","United-States",20,0,5013,"Female","White","Wife","Sales","Married-civ-spouse",9,"HS-grad",105936,"Private",40
"2813","<=50K","United-States",24,2205,0,"Male","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",379066,"Private",24
"2814","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Never-married",13,"Bachelors",214858,"Private",27
"2815","<=50K","Mexico",37,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",3,"5th-6th",237735,"Private",50
"2816","<=50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",7,"11th",158592,"Private",36
"2817",">50K","Mexico",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",2,"1st-4th",237321,"Private",41
"2818","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",23646,"Private",41
"2819","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Never-married",9,"HS-grad",169240,"Private",31
"2820","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",454508,"Federal-gov",32
"2821","<=50K","United-States",48,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",10,"Some-college",130356,"Private",22
"2822","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Divorced",6,"10th",427686,"Private",22
"2823","<=50K","United-States",30,0,0,"Male","White","Own-child","Prof-specialty","Never-married",8,"12th",36411,"Local-gov",18
"2824","<=50K","United-States",30,0,0,"Male","Black","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",548510,"Private",39
"2825","<=50K","United-States",55,0,0,"Female","White","Wife","Exec-managerial","Married-civ-spouse",9,"HS-grad",187264,"Private",38
"2826","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",140752,"State-gov",35
"2827","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Machine-op-inspct","Never-married",10,"Some-college",325596,"Private",23
"2828",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",175804,"Self-emp-not-inc",54
"2829",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",107302,"Private",36
"2830","<=50K","United-States",55,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",41161,"Local-gov",63
"2831","<=50K","United-States",48,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",401832,"Private",39
"2832",">50K","United-States",60,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",353808,"Self-emp-not-inc",57
"2833",">50K","United-States",50,1977,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",349910,"Self-emp-inc",58
"2834","<=50K","Japan",40,0,0,"Female","Asian-Pac-Islander","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",161478,"Private",29
"2835","<=50K","United-States",20,0,0,"Female","White","Own-child","Sales","Never-married",7,"11th",400225,"Private",17
"2836","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",367533,"Private",40
"2837","<=50K","United-States",15,0,0,"Female","White","Wife","Other-service","Married-civ-spouse",10,"Some-college",69306,"Self-emp-not-inc",69
"2838","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Sales","Divorced",6,"10th",270366,"Private",28
"2839","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",5,"9th",103751,"Private",38
"2840",">50K","United-States",40,0,14084,"Male","White","Not-in-family","Prof-specialty","Never-married",15,"Prof-school",75227,"Private",44
"2841","<=50K","United-States",40,1726,0,"Female","Black","Unmarried","Prof-specialty","Divorced",15,"Prof-school",132563,"Local-gov",45
"2842","<=50K","United-States",40,0,0,"Male","Black","Husband","Adm-clerical","Married-civ-spouse",13,"Bachelors",79580,"State-gov",33
"2843",">50K","United-States",40,1485,0,"Male","White","Husband","Other-service","Married-civ-spouse",10,"Some-college",344624,"Local-gov",41
"2844",">50K","United-States",60,0,7688,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",186359,"Self-emp-inc",37
"2845",">50K","United-States",45,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",121685,"Private",50
"2846","<=50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",75104,"Private",48
"2847","<=50K","United-States",40,0,0,"Female","Black","Unmarried","?","Never-married",9,"HS-grad",188343,"?",26
"2848",">50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",246449,"Private",36
"2849","<=50K","United-States",37,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",85088,"Private",21
"2850","<=50K","United-States",40,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",12,"Assoc-acdm",545483,"Private",37
"2851","<=50K","United-States",20,0,0,"Female","White","Own-child","Prof-specialty","Never-married",10,"Some-college",243986,"State-gov",20
"2852","<=50K","United-States",30,0,0,"Female","White","Wife","Sales","Married-civ-spouse",9,"HS-grad",32778,"Self-emp-not-inc",54
"2853","<=50K","United-States",40,0,0,"Female","White","Other-relative","Sales","Separated",9,"HS-grad",369114,"Private",28
"2854","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",217200,"Private",27
"2855","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Other-service","Never-married",11,"Assoc-voc",149220,"Private",33
"2856","<=50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",162034,"?",46
"2857","<=50K","Canada",58,0,0,"Female","White","Unmarried","?","Divorced",7,"11th",157813,"?",28
"2858","<=50K","United-States",40,0,0,"Male","White","Own-child","?","Never-married",6,"10th",179715,"?",17
"2859",">50K","United-States",45,2444,0,"Male","White","Not-in-family","Prof-specialty","Never-married",15,"Prof-school",335549,"Self-emp-not-inc",40
"2860",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",14,"Masters",102308,"Private",47
"2861","<=50K","El-Salvador",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Never-married",2,"1st-4th",367749,"Private",44
"2862","<=50K","United-States",43,0,0,"Male","White","Unmarried","Handlers-cleaners","Never-married",8,"12th",98281,"Private",25
"2863","<=50K","United-States",55,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",115792,"Private",35
"2864","<=50K","United-States",25,0,0,"Female","White","Wife","Sales","Married-civ-spouse",10,"Some-college",277788,"Private",29
"2865","<=50K","United-States",40,0,0,"Male","White","Unmarried","Machine-op-inspct","Divorced",9,"HS-grad",103435,"Private",30
"2866","<=50K","United-States",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",10,"Some-college",37646,"Private",30
"2867","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Divorced",4,"7th-8th",385632,"Self-emp-not-inc",56
"2868","<=50K","United-States",30,0,0,"Male","White","Own-child","Prof-specialty","Never-married",13,"Bachelors",210278,"Self-emp-not-inc",25
"2869","<=50K","United-States",40,0,0,"Male","Black","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",335357,"Private",28
"2870","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",5,"9th",272165,"Self-emp-not-inc",43
"2871",">50K","United-States",60,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",9,"HS-grad",148995,"Local-gov",47
"2872","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",113434,"Self-emp-not-inc",46
"2873","<=50K","United-States",35,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",14,"Masters",132551,"State-gov",41
"2874",">50K","United-States",33,0,7688,"Female","White","Wife","Adm-clerical","Married-civ-spouse",12,"Assoc-acdm",115433,"Federal-gov",38
"2875","<=50K","United-States",40,0,0,"Male","Black","Other-relative","Protective-serv","Never-married",9,"HS-grad",227890,"Private",29
"2876","<=50K","Mexico",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",3,"5th-6th",503012,"Private",25
